runner_id,age,sex,residence,split_1_segment_time,split_1_overall_place,split_1_pace,split_2_segment_time,split_2_overall_place,split_2_pace,split_3_segment_time,split_3_overall_place,split_3_pace,split_4_segment_time,split_4_overall_place,split_4_pace,split_5_segment_time,split_5_overall_place,split_5_pace,split_6_segment_time,split_6_overall_place,split_6_pace,split_7_segment_time,split_7_overall_place,split_7_pace,chipstart
11777,39.0,F,SD,1890,6573,609,1833,6182,590,4230,6651,615,3568,6048,644,1729,6978,733,2397,7452,799,1491,5977,678,650
11778,58.0,M,MN,1862,6312,600,1825,6077,588,4126,6176,600,3363,5077,607,1643,6379,697,2346,7227,782,1668,7377,758,628
11782,42.0,F,MN,1984,7467,639,1969,7418,634,4385,7174,637,3742,6718,676,1757,7158,745,2148,6094,716,1448,5462,659,720
11783,31.0,M,MN,1938,7092,624,1942,7237,625,4168,6352,606,3418,5305,617,1448,4474,614,1905,4120,635,1349,4178,614,741
11784,46.0,F,GA,1981,7437,638,2022,7743,651,4277,6823,622,3341,4955,603,1450,4492,615,1877,3887,626,1338,4025,608,640
11785,49.0,F,MN,1947,7175,627,1817,5970,585,4404,7230,640,4094,7669,739,1701,6819,722,2073,5518,691,1331,3917,605,569
11787,41.0,F,MN,1920,6926,618,1907,6898,614,4217,6579,613,3433,5390,620,1437,4344,609,1858,3706,620,1311,3668,596,593
11790,26.0,F,MN,1997,7577,643,2009,7667,647,4612,7773,670,4253,8005,768,1593,5940,676,2069,5487,690,1429,5241,650,556
11791,21.0,F,MN,1865,6342,601,1819,5996,586,4665,7872,678,4084,7643,738,1931,7979,819,2438,7595,813,1482,5876,674,598
11793,31.0,F,MN,2071,8087,667,2014,7700,649,4393,7192,638,3580,6093,646,1520,5217,645,1887,3979,629,1332,3937,606,624
11794,42.0,M,MN,1889,6566,608,1921,7087,619,4326,6983,629,4128,7758,745,2083,8484,883,2567,8059,856,1771,7894,805,347
11796,24.0,F,MN,2127,8390,685,2024,7761,652,4451,7401,647,3809,6953,688,1654,6481,702,2111,5814,704,1524,6286,693,644
11797,50.0,M,KS,2140,8434,689,1974,7445,636,4577,7695,665,3936,7304,711,1681,6675,713,2427,7547,809,1767,7881,804,696
11798,49.0,F,MN,2218,8626,714,2084,8066,671,4815,8154,700,3918,7260,707,1829,7553,776,2242,6638,748,1576,6746,717,586
11799,33.0,F,MN,1714,4210,552,1763,5352,568,4153,6292,604,3663,6450,661,1592,5933,675,2119,5889,707,1405,4949,639,545
11800,35.0,F,MN,2059,8024,663,2081,8046,670,4449,7388,647,3372,5114,609,1403,3972,595,1827,3429,609,1271,3171,578,657
11802,27.0,F,MN,1961,7290,632,1884,6651,607,4269,6791,620,3598,6166,650,1751,7117,742,1925,4310,642,1371,4454,623,600
11803,30.0,M,MN,1702,4029,548,1703,4414,548,4111,6114,597,3539,5928,639,1642,6368,696,2084,5599,695,1449,5467,659,559
11804,24.0,M,IA,1872,6417,603,1896,6781,611,4208,6538,612,3529,5877,637,1642,6363,696,2367,7333,789,1561,6644,710,593
11805,46.0,M,NE,1870,6391,602,1901,6825,612,4067,5893,591,3316,4825,599,1475,4742,626,1923,4287,641,1300,3546,591,606
11806,31.0,F,MN,1906,6756,614,1903,6842,613,4255,6736,618,3544,5958,640,1501,5012,637,2050,5315,684,1268,3134,577,658
11808,28.0,F,MN,1768,5161,569,1802,5742,580,4026,5711,585,3509,5792,634,1541,5430,654,1954,4553,652,1377,4551,626,635
11810,58.0,M,IL,1859,6277,599,1830,6143,589,4002,5598,582,3326,4883,601,1471,4699,624,1901,4090,634,1367,4393,621,621
11813,56.0,F,WI,1843,6124,593,1888,6700,608,4253,6734,618,3492,5703,631,1457,4561,618,2008,5028,670,1431,5272,651,588
11815,47.0,F,MN,1747,4866,562,1830,6148,589,4501,7512,654,3887,7178,702,1680,6663,712,2147,6081,716,1520,6255,691,567
11816,25.0,M,MN,1851,6204,596,1916,7028,617,4833,8192,702,4208,7922,760,1690,6739,717,2317,7087,773,1742,7760,792,665
11817,30.0,F,IL,2234,8650,719,2313,8675,745,5094,8501,740,4259,8012,769,1849,7655,784,2434,7575,812,1798,8023,818,375
11818,41.0,F,WI,1782,5377,574,1828,6125,589,4118,6145,598,3524,5859,636,1533,5346,650,2035,5218,679,1392,4767,633,567
11822,38.0,F,NE,1871,6408,603,1902,6826,612,4067,5892,591,3316,4826,599,1475,4744,626,1923,4282,641,1300,3544,591,604
11823,30.0,F,MN,1836,6054,591,1816,5960,585,4130,6187,600,3430,5363,619,1411,4047,598,1833,3482,611,1309,3646,595,620
11824,35.0,M,MN,1749,4899,563,1716,4680,553,3807,4575,553,3519,5838,636,1578,5806,669,2117,5870,706,1324,3829,602,450
11827,30.0,F,MN,2289,8716,737,2148,8368,692,4931,8332,716,3926,7280,709,1981,8193,840,2283,6885,761,1764,7863,802,734
11828,32.0,F,MN,1950,7197,628,1951,7292,628,4340,7023,631,3490,5690,630,1480,4798,628,1932,4363,644,1350,4180,614,633
11829,34.0,F,MN,1707,4097,550,1798,5707,579,4081,5965,593,3670,6468,663,1635,6303,693,2114,5849,705,1533,6372,697,586
11831,44.0,M,MN,1983,7449,638,1981,7483,638,4307,6928,626,3560,6014,643,1550,5524,657,1997,4922,666,1375,4520,625,641
11832,25.0,F,MN,1984,7464,639,1915,7018,617,4176,6393,607,3380,5154,610,1439,4370,611,1825,3422,609,1248,2872,567,730
11835,26.0,F,MN,1854,6230,597,1849,6335,595,4178,6402,607,3625,6297,655,1572,5746,667,2034,5209,678,1425,5189,648,638
11836,25.0,M,MN,2028,7814,653,1903,6834,613,4056,5849,589,3609,6208,652,1594,5947,676,2161,6171,721,1393,4786,634,736
11838,49.0,M,WI,1727,4447,556,1676,4007,540,4117,6143,598,3870,7125,699,1799,7368,763,2422,7531,808,1934,8517,879,628
11840,27.0,M,MN,1725,4396,555,1708,4513,550,3713,3918,540,3004,3016,543,1292,2553,548,1699,2280,567,1298,3519,590,431
11841,20.0,F,WI,1720,4308,554,1709,4545,550,3773,4377,548,3079,3492,556,1399,3924,593,1915,4213,639,1369,4422,622,619
11843,36.0,F,MN,1775,5280,572,1779,5513,573,4278,6831,622,3593,6146,649,1707,6851,724,2235,6597,745,1526,6313,694,631
11844,45.0,F,IA,2073,8097,668,1976,7452,636,4411,7249,641,3716,6633,671,1656,6499,703,2130,5962,710,1440,5386,655,716
11845,50.0,M,MN,1857,6258,598,1838,6221,592,4120,6161,599,3587,6118,648,1651,6452,700,2203,6420,735,1570,6703,714,563
11846,61.0,F,MN,1791,5496,577,1807,5804,582,3983,5484,579,3373,5120,609,1521,5233,645,1996,4913,666,1378,4563,626,567
11848,43.0,F,MN,1877,6454,605,1791,5625,577,4376,7145,636,4030,7528,728,1686,6704,715,2283,6888,761,1640,7202,746,658
11850,32.0,F,MN,2120,8355,683,2070,7994,666,5100,8508,741,5158,8800,931,2260,8764,959,2720,8484,907,1684,7470,766,651
11851,51.0,F,MD,1915,6873,617,1915,7005,617,4217,6580,613,3430,5364,619,1439,4366,610,1896,4046,632,1372,4477,624,594
11852,28.0,F,MN,2027,7801,653,1987,7534,640,4477,7472,651,3746,6733,676,1633,6292,693,2127,5943,709,1541,6450,701,557
11853,40.0,M,MN,1889,6565,608,1868,6505,602,4172,6370,606,3553,5991,642,1568,5702,665,2521,7895,841,1508,6152,686,604
11854,43.0,M,IA,1927,6987,621,1786,5572,575,4197,6482,610,3525,5861,636,1680,6664,712,2381,7389,794,1489,5945,677,554
11856,24.0,M,MN,1915,6876,617,1905,6874,613,4230,6653,615,3679,6496,664,1669,6590,708,2191,6346,731,1527,6326,694,598
11860,27.0,F,IA,2100,8268,676,2162,8415,696,5175,8587,752,4525,8412,817,2038,8382,864,2586,8113,862,1977,8618,899,736
11861,20.0,F,MN,1658,3409,534,1682,4092,542,3837,4736,558,3196,4147,577,1299,2669,551,1756,2809,586,1203,2295,547,542
11863,25.0,F,MI,2015,7732,649,2028,7794,653,4714,7955,685,4746,8629,857,2027,8351,860,2627,8230,876,1660,7329,755,629
11864,26.0,F,WI,2134,8420,687,2209,8523,711,4948,8358,719,4350,8142,785,1998,8256,847,2616,8202,872,1866,8309,849,621
11865,25.0,F,MN,2023,7778,652,1924,7115,620,4558,7644,662,4044,7562,730,1931,7977,819,2754,8555,918,1715,7634,780,649
11866,29.0,M,MN,1917,6886,617,1881,6620,606,4159,6313,604,3557,6003,642,1830,7560,776,2567,8056,856,1647,7240,749,752
11867,48.0,F,MN,1913,6839,616,1911,6947,615,4279,6834,622,3775,6821,682,1707,6853,724,1970,4697,657,1375,4521,625,595
11870,26.0,M,MN,1861,6307,599,1708,4508,550,3828,4673,556,3245,4387,586,1431,4284,607,1947,4491,649,1358,4289,618,680
11871,31.0,F,ND,1919,6913,618,1885,6670,607,4265,6777,620,3707,6611,669,1663,6542,705,2226,6554,742,1553,6574,706,652
11875,33.0,F,MN,2110,8313,679,2266,8626,730,5794,8828,842,4913,8741,887,2068,8452,877,2720,8482,907,1745,7777,793,696
11877,38.0,M,MN,1673,3625,539,1668,3874,537,3571,3001,519,2930,2564,529,1312,2827,556,2025,5158,675,1593,6870,724,685
11878,26.0,F,WI,1645,3188,530,1696,4292,546,3978,5448,578,3372,5116,609,1489,4904,631,1909,4156,637,1406,4958,639,547
11879,35.0,M,MN,1882,6498,606,1856,6390,598,4082,5970,593,3493,5707,631,1772,7242,751,2171,6247,724,1399,4859,636,732
11881,56.0,M,WI,1755,4985,565,1727,4879,556,3932,5231,571,3489,5685,630,1586,5877,673,2227,6556,743,1568,6685,713,595
11882,34.0,F,MN,1882,6501,606,1856,6392,598,4082,5968,593,3492,5704,631,1482,4827,629,1869,3800,623,1387,4693,631,732
11883,32.0,F,MN,1768,5162,569,1728,4884,556,4088,5994,594,3497,5732,632,1702,6822,722,2085,5604,695,1399,4862,636,627
11884,27.0,F,SD,1915,6859,617,1910,6931,615,4220,6602,613,3431,5373,620,1497,4973,635,2667,8357,889,1634,7161,743,595
11886,37.0,F,AK,1894,6605,610,1933,7185,622,4983,8402,724,4454,8300,804,2120,8583,899,2630,8239,877,1955,8573,889,630
11890,34.0,M,MN,2012,7701,648,2220,8547,715,4567,7662,664,4154,7809,750,1923,7951,816,2596,8143,866,1857,8268,844,759
11892,31.0,F,WI,2023,7777,651,2040,7879,657,4724,7975,686,4627,8523,835,1955,8087,829,2590,8128,864,1696,7527,771,661
11893,50.0,M,MN,1884,6530,607,1825,6067,588,3930,5221,571,3219,4253,581,1407,4018,597,1883,3944,628,1415,5069,643,762
11897,39.0,F,MN,1758,5024,566,1798,5711,579,4134,6206,601,3531,5885,638,1522,5240,646,2142,6045,714,1431,5269,651,584
11898,43.0,F,MN,1907,6768,614,1923,7112,619,4442,7347,645,4143,7782,748,1802,7382,764,2282,6879,761,1649,7252,750,613
11899,24.0,F,MN,2127,8394,685,2209,8528,711,4988,8405,725,4224,7948,763,1859,7708,788,2306,7026,769,1650,7261,750,655
11900,22.0,F,MN,2068,8075,666,2087,8084,672,4764,8074,692,4108,7704,742,1846,7630,783,2363,7314,788,1671,7392,760,730
11901,43.0,F,WI,1985,7481,639,2041,7881,657,4448,7382,646,3681,6503,665,1790,7320,759,2462,7687,821,1559,6628,709,638
